delta,omega,lambda,pathogen,proba_trans_before_mut,sensitivity,specificity,ppv,f1_score,fdr,R
5,0.53,0.12412969754401772,MERS-CoV,0.7845180037839311,0.9859802138641331,0.5879736448085913,0.01781859750273705,0.03500459330607139,0.9821814024972629,1.3
5,0.54,0.11942710003975267,MERS-CoV,0.7845180037839311,0.9844978345220762,0.5882568647234245,0.018998333171866413,0.037277308014465486,0.9810016668281336,1.3
5,0.55,0.11488360124934043,MERS-CoV,0.7845180037839311,0.9828554070832795,0.5885619612771953,0.020271461953635127,0.03972362141937616,0.9797285380463648,1.3
5,0.56,0.11049107006308981,MERS-CoV,0.7845180037839311,0.981035752820176,0.58889103079398,0.021647356374360972,0.042360004596761515,0.978352643625639,1.3
5,0.5700000000000001,0.1062419264635095,MERS-CoV,0.7845180037839311,0.9790199905515528,0.5892464012472332,0.02313650635643556,0.04520472062868472,0.9768634936435644,1.3
5,0.58,0.10212909530584749,MERS-CoV,0.7845180037839311,0.9767874126663622,0.5896306599586684,0.024750669814252026,0.048278029867307864,0.975249330185748,1.3
5,0.59,0.09814596469357509,MERS-CoV,0.7845180037839311,0.9743153639350771,0.59004668463202,0.026503045281602966,0.05160241652457897,0.973496954718397,1.3
5,0.6,0.094286348422953,MERS-CoV,0.7845180037839311,0.9715791268019445,0.5904976780758633,0.028408469935205523,0.055202837522156406,0.9715915300647945,1.3
5,0.61,0.09054445203863913,MERS-CoV,0.7845180037839311,0.968551817758369,0.5909872069874819,0.03048364688889788,0.05910699399759705,0.9695163531111021,1.3
5,0.62,0.08691484210042424,MERS-CoV,0.7845180037839311,0.9652043004200157,0.5915192451808766,0.032747406212009784,0.06334562503050614,0.9672525937879902,1.3
5,0.63,0.0833924183111205,MERS-CoV,0.7845180037839311,0.9615051220577002,0.5920982216429715,0.03522100477867343,0.06795282191749485,0.9647789952213266,1.3
5,0.64,0.07997238819865067,MERS-CoV,0.7845180037839311,0.9574204815434224,0.592729073788376,0.03792847078600368,0.072966359544874,0.9620715292139963,1.3
5,0.65,0.07665024408253564,MERS-CoV,0.7845180037839311,0.9529142379317636,0.5934173062489498,0.040896999588837225,0.07842803889825134,0.9591030004111628,1.3
5,0.66,0.07342174208713839,MERS-CoV,0.7845180037839311,0.9479479701489105,0.5941690554724444,0.04415740838303023,0.08438403127230369,0.9558425916169697,1.3
5,0.67,0.07028288299192516,MERS-CoV,0.7845180037839311,0.9424810994298618,0.5949911603054103,0.04774465821670522,0.09088521000489715,0.9522553417832947,1.3
5,0.6799999999999999,0.0672298947332687,MERS-CoV,0.7845180037839311,0.9364710871266703,0.595891238587858,0.051698452796561774,0.09798744919201659,0.9483015472034382,1.3
5,0.69,0.06425921639346396,MERS-CoV,0.7845180037839311,0.9298737211769034,0.5968777695768581,0.0560639245449039,0.10575186040732765,0.9439360754550961,1.3
5,0.7,0.06136748353109489,MERS-CoV,0.7845180037839311,0.9226435047145094,0.5979601817266954,0.06089241928829505,0.11424492745328077,0.939107580711705,1.3
5,0.71,0.058551514723049834,MERS-CoV,0.7845180037839311,0.9147341598436997,0.5991489449648659,0.0662423917210482,0.12353848507456572,0.9337576082789518,1.3
5,0.72,0.055808299202654364,MERS-CoV,0.7845180037839311,0.9060992582841461,0.6004556660941128,0.07218042423530385,0.1337094698600029,0.9278195757646961,1.3
5,0.73,0.0531349854908403,MERS-CoV,0.7845180037839311,0.8966929882361977,0.6018931852967663,0.07878238162060036,0.1448393498774065,0.9212176183793996,1.3
5,0.74,0.0505288709282251,MERS-CoV,0.7845180037839311,0.8864710632342496,0.6034756708941269,0.0861347131826304,0.15701311390043748,0.9138652868173696,1.3
5,0.75,0.04798739202563944,MERS-CoV,0.7845180037839311,0.8753917738344521,0.6052187084970103,0.0943359115403786,0.17031767203326129,0.9056640884596214,1.3
5,0.76,0.045508115559175014,MERS-CoV,0.7845180037839311,0.8634171766906089,0.6071393794551097,0.10349813305480988,0.18483948890717483,0.8965018669451901,1.3
5,0.77,0.043088730343376076,MERS-CoV,0.7845180037839311,0.8505144080151466,0.6092563220633981,0.11374897755415043,0.20066124205199085,0.8862510224458495,1.3
5,0.78,0.040727039622892064,MERS-CoV,0.7845180037839311,0.8366570998836447,0.6115897673208918,0.12523341338026908,0.21785727793848775,0.874766586619731,1.3
5,0.79,0.03842095402885149,MERS-CoV,0.7845180037839311,0.8218268688198385,0.6141615391941901,0.1381158158526954,0.236487636791438,0.8618841841473046,1.3
5,0.8,0.03616848505149918,MERS-CoV,0.7845180037839311,0.8060148373291143,0.6169950073866339,0.1525820603076261,0.2565904496903491,0.8474179396923739,1.3
5,0.81,0.033967738985346725,MERS-CoV,0.7845180037839311,0.7892231415074143,0.6201149786768814,0.1688415710942939,0.2781725981624438,0.8311584289057061,1.3
5,0.8200000000000001,0.031816911307279976,MERS-CoV,0.7845180037839311,0.7714663727308428,0.6235475111588031,0.18712916994032663,0.3011986923363338,0.8128708300596734,1.3
5,0.8300000000000001,0.029714281451818023,MERS-CoV,0.7845180037839311,0.7527729000933601,0.6273196344603548,0.20770648343032727,0.3255786945190269,0.7922935165696727,1.3
5,0.8400000000000001,0.02765820795106864,MERS-CoV,0.7845180037839311,0.7331860241966388,0.6314589586072371,0.23086254949231305,0.3511549094470872,0.7691374505076869,1.3
5,0.8500000000000001,0.025647123909930108,MERS-CoV,0.7845180037839311,0.7127649237128363,0.6359931550851139,0.2569130921079672,0.3776895784156964,0.7430869078920328,1.3
5,0.86,0.02367953278978111,MERS-CoV,0.7845180037839311,0.6915853756457604,0.6409492963748651,0.2861976915053379,0.4048549103337706,0.7138023084946621,1.3
5,0.87,0.021754004476320036,MERS-CoV,0.7845180037839311,0.669740260718123,0.6463530453542267,0.31907373531343747,0.4322279569964872,0.6809262646865626,1.3
5,0.88,0.019869171609390748,MERS-CoV,0.7845180037839311,0.647339910318102,0.6522276939950815,0.35590555472062163,0.4592931199856833,0.6440944452793784,1.3
5,0.89,0.018023726154588825,MERS-CoV,0.7845180037839311,0.6245124170842238,0.6585930620911583,0.39704647298224344,0.4854550333770252,0.6029535270177566,1.3
5,0.9,0.016216416198209734,MERS-CoV,0.7845180037839311,0.6014041291175682,0.665464281352004,0.4428105440529455,0.5100638718313659,0.5571894559470545,1.3
5,0.91,0.01444604294869299,MERS-CoV,0.7845180037839311,0.5781807008493315,0.6728505076105593,0.4934294283040724,0.5324536693245334,0.5065705716959277,1.3
5,0.9199999999999999,0.012711457929156036,MERS-CoV,0.7845180037839311,0.5550293279198226,0.680753622940488,0.5489879888672684,0.5519921288622632,0.4510120111327316,1.3
5,0.9299999999999999,0.011011560346915757,MERS-CoV,0.7845180037839311,0.5321632451336968,0.6891670081916732,0.6093295846521206,0.5681381444774959,0.3906704153478794,1.3
5,0.94,0.009345294627073784,MERS-CoV,0.7845180037839311,0.5098304242675067,0.6980744820740817,0.6739183889705423,0.580501698211937,0.32608161102945765,1.3
5,0.95,0.007711648098312598,MERS-CoV,0.7845180037839311,0.4883301509212952,0.7074495121434976,0.7416409627745842,0.5889010550709174,0.25835903722541576,1.3
5,0.96,0.006109648820020497,MERS-CoV,0.7845180037839311,0.46804496431384096,0.7172548024804903,0.8105221809544417,0.593415569396313,0.18947781904555827,1.3
5,0.97,0.0045383635407449645,MERS-CoV,0.7845180037839311,0.44950446771460284,0.7274423497473699,0.8773206406971616,0.5944408876670536,0.12267935930283835,1.3
5,0.98,0.0029968957787769542,MERS-CoV,0.7845180037839311,0.4335211771793464,0.7379540323552384,0.9369547417894771,0.5927717765810446,0.06304525821052287,1.3
5,0.99,0.0014843840163996547,MERS-CoV,0.7845180037839311,0.42150907084761835,0.7487227575805612,0.9816911377599686,0.5897828646236539,0.018308862240031365,1.3
6,0.5,0.13928278172985825,MERS-CoV,0.7845180037839311,0.9956412300690548,0.4835914789674074,0.011903944635571468,0.023526603823215912,0.9880960553644286,1.3
6,0.51,0.13404778301020914,MERS-CoV,0.7845180037839311,0.9951095830431508,0.4837835564063756,0.012674481707333662,0.025030160027774494,0.9873255182926663,1.3
6,0.52,0.1290001273836609,MERS-CoV,0.7845180037839311,0.9945114923675417,0.48399009692885986,0.013503728839951223,0.026645656213522807,0.9864962711600488,1.3
6,0.53,0.12412969754401772,MERS-CoV,0.7845180037839311,0.9938385576772036,0.4842124809249978,0.014397445438791293,0.028383704539220653,0.9856025545612087,1.3
6,0.54,0.11942710003975267,MERS-CoV,0.7845180037839311,0.9930813419301884,0.4844522444604399,0.01536207348457272,0.030256112177826287,0.9846379265154273,1.3
6,0.55,0.11488360124934043,MERS-CoV,0.7845180037839311,0.9922292559682582,0.48471109885276376,0.016404830554896766,0.032276031582236034,0.9835951694451033,1.3
6,0.56,0.11049107006308981,MERS-CoV,0.7845180037839311,0.9912704340265367,0.48499095284775284,0.017533816865585996,0.034458130482937194,0.982466183134414,1.3
6,0.5700000000000001,0.1062419264635095,MERS-CoV,0.7845180037839311,0.990191600563633,0.48529393773636054,0.01875813859267711,0.036818784040143014,0.9812418614073228,1.3
6,0.58,0.10212909530584749,MERS-CoV,0.7845180037839311,0.9889779291671315,0.485622435791651,0.020088050113375472,0.03937629175903268,0.9799119498866246,1.3
6,0.59,0.09814596469357509,MERS-CoV,0.7845180037839311,0.9876128947769307,0.4859791124452497,0.021535118244178936,0.04215112192477191,0.978464881755821,1.3
6,0.6,0.094286348422953,MERS-CoV,0.7845180037839311,0.9860781210770104,0.4863669526638916,0.02311241206606746,0.04516618639432736,0.9768875879339325,1.3
6,0.61,0.09054445203863913,MERS-CoV,0.7845180037839311,0.9843532256504002,0.48678930202703274,0.02483472252036579,0.048447148552190476,0.9751652774796342,1.3
6,0.62,0.08691484210042424,MERS-CoV,0.7845180037839311,0.9824156663864683,0.48724991304403953,0.02671881664555827,0.052022767037029155,0.9732811833544417,1.3
6,0.63,0.0833924183111205,MERS-CoV,0.7845180037839311,0.9802405936840309,0.48775299728120136,0.02878373211625026,0.055925277392489606,0.9712162678837497,1.3
6,0.64,0.07997238819865067,MERS-CoV,0.7845180037839311,0.9778007142117836,0.4883032838905089,0.03105111865164568,0.0601908129729574,0.9689488813483543,1.3
6,0.65,0.07665024408253564,MERS-CoV,0.7845180037839311,0.9750661733625285,0.4889060851382726,0.033545633892081664,0.06485986508764997,0.96645436610791835,1.3
6,0.66,0.07342174208713839,MERS-CoV,0.7845180037839311,0.972004465049193,0.4895673695147599,0.03629540250520502,0.06997778028352984,0.963704597494795,1.3
6,0.67,0.07028288299192516,MERS-CoV,0.7845180037839311,0.9685803790989906,0.4902938429564686,0.039332548579898804,0.07559528956966624,0.9606674514201012,1.3
6,0.6799999999999999,0.0672298947332687,MERS-CoV,0.7845180037839311,0.9647559981437775,0.4910930386180682,0.042693812788781205,0.08176905990676989,0.9573061872112187,1.3
6,0.69,0.06425921639346396,MERS-CoV,0.7845180037839311,0.9604907574869462,0.49197341547580065,0.046421267327478526,0.08856225195461608,0.9535787326725215,1.3
6,0.7,0.06136748353109489,MERS-CoV,0.7845180037839311,0.9557415828242513,0.492944465808942,0.05056314322732555,0.09604505929385174,0.9494368567726744,1.3
6,0.71,0.058551514723049834,MERS-CoV,0.7845180037839311,0.9504631217467617,0.4940168312672796,0.05517478621067954,0.10429519239191609,0.9448252137893205,1.3
6,0.72,0.055808299202654364,MERS-CoV,0.7845180037839311,0.9446080854644769,0.4952024267626056,0.060319758687883376,0.11339825461379509,0.9396802413121166,1.3
6,0.73,0.0531349854908403,MERS-CoV,0.7845180037839311,0.9381277169382195,0.4965145707888008,0.06607110658211335,0.12344793664698955,0.9339288934178867,1.3
6,0.74,0.0505288709282251,MERS-CoV,0.7845180037839311,0.9309724003626306,0.4979681199424244,0.07251281010624466,0.13454592888341144,0.9274871898937553,1.3
6,0.75,0.04798739202563944,MERS-CoV,0.7845180037839311,0.923092424482783,0.49957960434602366,0.07974143694338783,0.14680141784428954,0.9202585630566121,1.3
6,0.76,0.045508115559175014,MERS-CoV,0.7845180037839311,0.9144389083730623,0.5013673593327053,0.0878680138167827,0.16032999245376656,0.9121319861832173,1.3
6,0.77,0.043088730343376076,MERS-CoV,0.7845180037839311,0.9049648929671614,0.5033516471015229,0.09702012717402858,0.17525173977418,0.9029798728259715,1.3
6,0.78,0.040727039622892064,MERS-CoV,0.7845180037839311,0.894626594843402,0.5055547600804109,0.10734425420004015,0.19168826059693636,0.8926557457999599,1.3
6,0.79,0.03842095402885149,MERS-CoV,0.7845180037839311,0.883384810765712,0.5080010954412456,0.11900830951149026,0.2097582891396588,0.8809916904885098,1.3
6,0.8,0.03616848505149918,MERS-CoV,0.7845180037839311,0.8712064527133708,0.5107171876417576,0.13220436765433485,0.22957156897140096,0.8677956323456651,1.3
6,0.81,0.033967738985346725,MERS-CoV,0.7845180037839311,0.8580661843228187,0.5137316831176548,0.14715148260636868,0.2512206367864945,0.8528485173936313,1.3
6,0.8200000000000001,0.031816911307279976,MERS-CoV,0.7845180037839311,0.8439481218163936,0.5170752384876184,0.16409846671842,0.274770222636744,0.83590153328158,1.3
6,0.8300000000000001,0.029714281451818023,MERS-CoV,0.7845180037839311,0.8288475568939999,0.5207803211344192,0.18332640414595627,0.3002441241116646,0.8166735958540438,1.3
6,0.8400000000000001,0.02765820795106864,MERS-CoV,0.7845180037839311,0.81277265728454,0.5248808891775774,0.20515054538090322,0.32760969290413416,0.7948494546190967,1.3
6,0.8500000000000001,0.025647123909930108,MERS-CoV,0.7845180037839311,0.7957461045702998,0.5294119271800695,0.22992104234208283,0.35676052285232174,0.7700789576579172,1.3
6,0.86,0.02367953278978111,MERS-CoV,0.7845180037839311,0.7778066408027101,0.5344088150867832,0.25802171262304446,0.38749856747163736,0.7419782873769556,1.3
6,0.87,0.021754004476320036,MERS-CoV,0.7845180037839311,0.7590105183433029,0.5399065116280379,0.289865631548076,0.4195177157455592,0.710134368451924,1.3
6,0.88,0.019869171609390748,MERS-CoV,0.7845180037839311,0.7394328857431373,0.5459385405163828,0.3258857916072762,0.45239171420551905,0.6741142083927238,1.3
6,0.89,0.018023726154588825,MERS-CoV,0.7845180037839311,0.7191692036722178,0.5525357788993824,0.36651826987341213,0.4855700350218742,0.6334817301265878,1.3
6,0.9,0.016216416198209734,MERS-CoV,0.7845180037839311,0.6983368821519484,0.5597250631030499,0.4121742051298127,0.5183855480783337,0.5878257948701873,1.3
6,0.91,0.01444604294869299,MERS-CoV,0.7845180037839311,0.6770774887823265,0.5675276465918803,0.4631952663033531,0.5500773149683298,0.5368047336966468,1.3
6,0.9199999999999999,0.012711457929156036,MERS-CoV,0.7845180037839311,0.6555601471732255,0.5759575683949415,0.5197849926330333,0.5798302383334205,0.48021500736696665,1.3
6,0.9299999999999999,0.011011560346915757,MERS-CoV,0.7845180037839311,0.6339872283902922,0.58502001513337,0.5819051215129947,0.6068307201759825,0.41809487848700533,1.3
6,0.94,0.009345294627073784,MERS-CoV,0.7845180037839311,0.6126043588708583,0.5947097832910773,0.6491213932101777,0.6303344356109161,0.3508786067898223,1.3
6,0.95,0.007711648098312598,MERS-CoV,0.7845180037839311,0.5917186371500884,0.6050099666171215,0.7203767689804896,0.6497398862675364,0.27962323101951037,1.3
6,0.96,0.006109648820020497,MERS-CoV,0.7845180037839311,0.571733026343376,0.615891002153235,0.7936607240301827,0.6646610877126197,0.20633927596981727,1.3
6,0.97,0.0045383635407449645,MERS-CoV,0.7845180037839311,0.5532145410544451,0.6273102032228053,0.8655301540676832,0.6749965213580847,0.1344698459323168,1.3
6,0.98,0.0029968957787769542,MERS-CoV,0.7845180037839311,0.5370391345491989,0.6392118859435553,0.9304188744618176,0.6810025827532393,0.06958112553818241,1.3
6,0.99,0.0014843840163996547,MERS-CoV,0.7845180037839311,0.5247315074364499,0.6515281568869123,0.9796464497633469,0.6834071928253015,0.020353550236653084,1.3
7,0.5,0.13928278172985825,MERS-CoV,0.7845180037839311,0.9981997841941485,0.38652201225915106,0.010064854255354175,0.019928766640253975,0.9899351457446458,1.3
7,0.51,0.13404778301020914,MERS-CoV,0.7845180037839311,0.9979497963404435,0.38667738697982545,0.01071938791172818,0.021210940416177028,0.9892806120882718,1.3
7,0.52,0.1290001273836609,MERS-CoV,0.7845180037839311,0.9976643198623093,0.38684465595119477,0.011424319389392404,0.022589959672839003,0.9885756806106076,1.3
7,0.53,0.12412969754401772,MERS-CoV,0.7845180037839311,0.9973382603188498,0.3870249844139737,0.012184678444140095,0.024075225109622417,0.9878153215558599,1.3
7,0.54,0.11942710003975267,MERS-CoV,0.7845180037839311,0.9969658029961072,0.38721967381364497,0.013006105448420856,0.025677233700899752,0.9869938945515792,1.3
7,0.55,0.11488360124934043,MERS-CoV,0.7845180037839311,0.9965403176258448,0.38743017973317784,0.013894937188145554,0.02740772365749409,0.9861050628118544,1.3
7,0.56,0.11049107006308981,MERS-CoV,0.7845180037839311,0.9960542526869796,0.3876581323516326,0.014858306076985826,0.02927983993749561,0.9851416939230142,1.3
7,0.5700000000000001,0.1062419264635095,MERS-CoV,0.7845180037839311,0.9954990188012505,0.3879053597881169,0.015904255049705617,0.03130832321011436,0.9840957449502944,1.3
7,0.58,0.10212909530584749,MERS-CoV,0.7845180037839311,0.9948648609229362,0.3881739147375861,0.017041870794804445,0.03350972552452392,0.9829581292051955,1.3
7,0.59,0.09814596469357509,MERS-CoV,0.7845180037839311,0.9941407192912082,0.3884661048561644,0.01828143845647388,0.03590265629355445,0.9817185615435261,1.3
7,0.6,0.094286348422953,MERS-CoV,0.7845180037839311,0.9933140794817217,0.3887845274085857,0.01963462148856188,0.03850806255282425,0.9803653785114381,1.3
7,0.61,0.09054445203863913,MERS-CoV,0.7845180037839311,0.9923708123815538,0.38913210874813853,0.021114670992519066,0.04134954777301237,0.9788853290074809,1.3
7,0.62,0.08691484210042424,MERS-CoV,0.7845180037839311,0.991295005540377,0.38951214925871847,0.022736669632392285,0.044453733746279506,0.9772633303676077,1.3
7,0.63,0.0833924183111205,MERS-CoV,0.7845180037839311,0.99006878814232,0.3899283744470654,0.024517816109550457,0.04785067017788612,0.9754821838904495,1.3
7,0.64,0.07997238819865067,MERS-CoV,0.7845180037839311,0.9886721528172348,0.3903849929276636,0.02647775721582218,0.05157429650461486,0.9735222427841779,1.3
7,0.65,0.07665024408253564,MERS-CoV,0.7845180037839311,0.9870827786823375,0.3908867620885328,0.028638975684381607,0.05566296000971336,0.9713610243156184,1.3
7,0.66,0.07342174208713839,MERS-CoV,0.7845180037839311,0.9852758613831836,0.3914390622567291,0.031027243440553822,0.06015999333690786,0.9689727565594461,1.3
7,0.67,0.07028288299192516,MERS-CoV,0.7845180037839311,0.9832239574817949,0.39204798018907594,0.03367215143444589,0.06511435278395614,0.9663278485655541,1.3
7,0.6799999999999999,0.0672298947332687,MERS-CoV,0.7845180037839311,0.9808968522973665,0.39272040268481545,0.03660772902271394,0.07058131595151844,0.9633922709772861,1.3
7,0.69,0.06425921639346396,MERS-CoV,0.7845180037839311,0.9782614621955704,0.39346412103726003,0.03987316785572944,0.07662323299414717,0.9601268321442705,1.3
7,0.7,0.06136748353109489,MERS-CoV,0.7845180037839311,0.9752817842708377,0.39428794689163693,0.04351366739847594,0.08331031928149633,0.956486332601524,1.3
7,0.71,0.058551514723049834,MERS-CoV,0.7845180037839311,0.9719189082618936,0.3952018398315298,0.04758142151880877,0.09072146796864125,0.9524185784811913,1.3
7,0.72,0.055808299202654364,MERS-CoV,0.7845180037839311,0.968131107235906,0.3962170466463141,0.05213676791946374,0.09894504783047361,0.9478632320805362,1.3
7,0.73,0.0531349854908403,MERS-CoV,0.7845180037839311,0.963874024883941,0.3973462517002193,0.05724952440458885,0.10807963355460794,0.9427504755954111,1.3
7,0.74,0.0505288709282251,MERS-CoV,0.7845180037839311,0.9591009779705804,0.3986037370873834,0.0630005377865822,0.11823459112869446,0.9369994622134178,1.3
7,0.75,0.04798739202563944,MERS-CoV,0.7845180037839311,0.9537633923340979,0.4000055502682418,0.06948347222732794,0.1295304085023368,0.930516527772672,1.3
7,0.76,0.045508115559175014,MERS-CoV,0.7845180037839311,0.9478113896032095,0.40156967558911194,0.07680686331226969,0.14209861992976075,0.9231931366877303,1.3
7,0.77,0.043088730343376076,MERS-CoV,0.7845180037839311,0.9411945392792326,0.40331620443743954,0.08509646118255498,0.15608112034689922,0.914903538817445,1.3
7,0.78,0.040727039622892064,MERS-CoV,0.7845180037839311,0.9338627869014416,0.40526749673513873,0.09449787911724847,0.17162860398066862,0.9055021208827515,1.3
7,0.79,0.03842095402885149,MERS-CoV,0.7845180037839311,0.9257675636669864,0.4074483239935558,0.10517955087385569,0.18889779152918856,0.8948204491261443,1.3
7,0.8,0.03616848505149918,MERS-CoV,0.7845180037839311,0.9168630762917788,0.40988598124842723,0.11733597764893125,0.20804703894666304,0.8826640223510688,1.3
7,0.81,0.033967738985346725,MERS-CoV,0.7845180037839311,0.9071077684816621,0.4126103519143207,0.13119120902849962,0.2292298604620149,0.8688087909715003,1.3
7,0.8200000000000001,0.031816911307279976,MERS-CoV,0.7845180037839311,0.8964659378157972,0.4156539060726543,0.14700244496497414,0.2525858700875035,0.8529975550350258,1.3
7,0.8300000000000001,0.029714281451818023,MERS-CoV,0.7845180037839311,0.8849094851218738,0.41905160916590667,0.165063557817925,0.27822868204706763,0.834936442182075,1.3
7,0.8400000000000001,0.02765820795106864,MERS-CoV,0.7845180037839311,0.8724197688951134,0.4228407148772514,0.1857082006650642,0.3062304563662298,0.8142917993349358,1.3
7,0.8500000000000001,0.025647123909930108,MERS-CoV,0.7845180037839311,0.8589895367511758,0.4270604136539278,0.20931197005052432,0.3366030863860797,0.7906880299494756,1.3
7,0.86,0.02367953278978111,MERS-CoV,0.7845180037839311,0.8446249116473481,0.43175130758213887,0.2362927988305185,0.36927655528356323,0.7637072011694814,1.3
7,0.87,0.021754004476320036,MERS-CoV,0.7845180037839311,0.8293474258977432,0.43695468400075343,0.2671083258457177,0.4040757725494283,0.7328916741542824,1.3
7,0.88,0.019869171609390748,MERS-CoV,0.7845180037839311,0.8131961256921392,0.44271156531724254,0.30224836369870256,0.4406982161717451,0.6977516363012974,1.3
7,0.89,0.018023726154588825,MERS-CoV,0.7845180037839311,0.7962298207970002,0.4490615219229457,0.3422196779375141,0.4786958282124685,0.6577803220624858,1.3
7,0.9,0.016216416198209734,MERS-CoV,0.7845180037839311,0.7785296422281702,0.4560412496659396,0.3875189774404753,0.5174655769483983,0.6124810225595247,1.3
7,0.91,0.01444604294869299,MERS-CoV,0.7845180037839311,0.7602022207432326,0.4636829333511936,0.438588120949864,0.5562535031218097,0.561411879050136,1.3
7,0.9199999999999999,0.012711457929156036,MERS-CoV,0.7845180037839311,0.7413840614572894,0.47201244276888976,0.4957428173327992,0.5941764416466647,0.5042571826672009,1.3
7,0.9299999999999999,0.011011560346915757,MERS-CoV,0.7845180037839311,0.7222481680780475,0.4810474363185391,0.5590621785561227,0.6302635975188399,0.4409378214438773,1.3
7,0.94,0.009345294627073784,MERS-CoV,0.7845180037839311,0.703014886986601,0.4907954766553948,0.6282208625097074,0.6635167645204703,0.37177913749029257,1.3
7,0.95,0.007711648098312598,MERS-CoV,0.7845180037839311,0.683970806646024,0.5012522889392941,0.7022374870766441,0.6929837927935271,0.29776251292335587,1.3
7,0.96,0.006109648820020497,MERS-CoV,0.7845180037839311,0.6655036153948869,0.5124003102925931,0.7791014651707493,0.7178361045602445,0.2208985348292507,1.3
7,0.97,0.0045383635407449645,MERS-CoV,0.7845180037839311,0.6481704516449087,0.5242076838448518,0.8552239173177312,0.737439070132818,0.14477608268226883,1.3
7,0.98,0.0029968957787769542,MERS-CoV,0.7845180037839311,0.632842502382782,0.5366278379886263,0.9246347471830408,0.751405090970681,0.07536525281695916,1.3
7,0.99,0.0014843840163996547,MERS-CoV,0.7845180037839311,0.6210437069284219,0.5495997590164441,0.977814302434048,0.7596239509891336,0.02218569756595201,1.3
8,0.5,0.13928278172985825,MERS-CoV,0.7845180037839311,0.9992669409349005,0.30013640694678156,0.008842862867020441,0.01753059139571777,0.9911571371329796,1.3
8,0.51,0.13404778301020914,MERS-CoV,0.7845180037839311,0.9991528317118329,0.30025786041699176,0.009419211932757002,0.018662488881011383,0.990580788067243,1.3
8,0.52,0.1290001273836609,MERS-CoV,0.7845180037839311,0.9990206058590928,0.3003887091598735,0.010040184494567084,0.01988056872804263,0.9899598155054329,1.3
8,0.53,0.12412969754401772,MERS-CoV,0.7845180037839311,0.998867357354959,0.3005298902937259,0.010710278524438396,0.021193313373909436,0.9892897214755616,1.3
8,0.54,0.11942710003975267,MERS-CoV,0.7845180037839311,0.998689718661059,0.3006824534008836,0.01143454635592832,0.022610215948088028,0.9885654536440717,1.3
8,0.55,0.11488360124934043,MERS-CoV,0.7845180037839311,0.9984837907266016,0.30084757586759914,0.012218674190472758,0.024141918213996885,0.9877813258095273,1.3
8,0.56,0.11049107006308981,MERS-CoV,0.7845180037839311,0.9982450635821353,0.3010265804869291,0.01306907436664149,0.02580036901006615,0.9869309256333585,1.3
8,0.5700000000000001,0.1062419264635095,MERS-CoV,0.7845180037839311,0.9979683266396998,0.30122095566778284,0.013992992614461429,0.027599006322549864,0.9860070073855386,1.3
8,0.58,0.10212909530584749,MERS-CoV,0.7845180037839311,0.9976475678562282,0.30143237864304095,0.01499863292495074,0.02955296656858512,0.9850013670750493,1.3
8,0.59,0.09814596469357509,MERS-CoV,0.7845180037839311,0.9972758610077592,0.3016627421251823,0.016095303149651404,0.031679325156436317,0.9839046968503486,1.3
8,0.6,0.094286348422953,MERS-CoV,0.7845180037839311,0.9968452404797736,0.3019141849192587,0.017293585020253903,0.03399737291346203,0.9827064149797461,1.3
8,0.61,0.09054445203863913,MERS-CoV,0.7845180037839311,0.9963465632227652,0.3021891270700846,0.01860553296066308,0.036528933517142724,0.981394467039337,1.3
8,0.62,0.08691484210042424,MERS-CoV,0.7845180037839311,0.9957693578741795,0.30249031019251515,0.020044906871775795,0.039298727606168676,0.9799550931282242,1.3
8,0.63,0.0833924183111205,MERS-CoV,0.7845180037839311,0.9951016615324728,0.3028208437094434,0.021627445024059774,0.04233478974755296,0.9783725549759402,1.3
8,0.64,0.07997238819865067,MERS-CoV,0.7845180037839311,0.994329845312413,0.303184257799453,0.023371184318415582,0.045668944830542006,0.9766288156815844,1.3
8,0.65,0.07665024408253564,MERS-CoV,0.7845180037839311,0.9934384306388568,0.3035845639316902,0.025296836497524632,0.04933735065611363,0.9747031635024753,1.3
8,0.66,0.07342174208713839,MERS-CoV,0.7845180037839311,0.9924098992731518,0.3040263239344848,0.027428230434970526,0.05338111335570535,0.9725717695650294,1.3
8,0.67,0.07028288299192516,MERS-CoV,0.7845180037839311,0.9912245013303558,0.3045147285995855,0.029792832424643922,0.05784698160750871,0.9702071675753561,1.3
8,0.6799999999999999,0.0672298947332687,MERS-CoV,0.7845180037839311,0.9898600670455135,0.30505568685580586,0.03242235846221078,0.06278812414336112,0.9675776415377892,1.3
8,0.69,0.06425921639346396,MERS-CoV,0.7845180037839311,0.9882918297771701,0.3056559265411417,0.035353494870479216,0.06826499236264337,0.9646465051295208,1.3
8,0.7,0.06136748353109489,MERS-CoV,0.7845180037839311,0.9864922696691297,0.30632310774340343,0.038628746274134894,0.07434626545311857,0.9613712537258651,1.3
8,0.71,0.058551514723049834,MERS-CoV,0.7845180037839311,0.9844309894729105,0.30706594954308464,0.042297432854892826,0.08110986853388596,0.9577025671451072,1.3
8,0.72,0.055808299202654364,MERS-CoV,0.7845180037839311,0.9820746361762174,0.307894370749213,0.04641686195359767,0.08864404401672064,0.9535831380464024,1.3
8,0.73,0.0531349854908403,MERS-CoV,0.7845180037839311,0.9793868841623914,0.30881964483259217,0.051053702304796375,0.09704844137918867,0.9489462976952037,1.3
